school_name,year,school_type,province,avg_score,min_score,max_score,total_quota,num_majors
QHS-Trường Đại Học Giáo Dục - ĐHQG Hà Nội,2022,Công lập,Hà Nội,27.27,24.68,29.57,5000,50
QHS-Trường Đại Học Giáo Dục - ĐHQG Hà Nội,2023,Công lập,Hà Nội,27.48,24.95,29.77,5000,50
QHS-Trường Đại Học Giáo Dục - ĐHQG Hà Nội,2024,Công lập,Hà Nội,27.63,25.17,29.77,5000,50
QHS-Trường Đại Học Giáo Dục - ĐHQG Hà Nội,2025,Công lập,Hà Nội,27.67,25.37,29.84,5000,50
QHT-Trường Đại Học Khoa Học Tự Nhiên Hà Nội,2020,Công lập,Hà Nội,22.88,20.03,26.21,25900,259
QHT-Trường Đại Học Khoa Học Tự Nhiên Hà Nội,2021,Công lập,Hà Nội,23.37,20.51,26.73,25900,259
QHT-Trường Đại Học Khoa Học Tự Nhiên Hà Nội,2022,Công lập,Hà Nội,22.18,19.3,25.71,25900,259
QHT-Trường Đại Học Khoa Học Tự Nhiên Hà Nội,2023,Công lập,Hà Nội,22.48,19.61,25.91,25900,259
QHT-Trường Đại Học Khoa Học Tự Nhiên Hà Nội,2024,Công lập,Hà Nội,22.69,19.86,26.03,25900,259
QHT-Trường Đại Học Khoa Học Tự Nhiên Hà Nội,2025,Công lập,Hà Nội,22.74,20.05,26.0,25900,259
QHX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,2020,Công lập,Hà Nội,25.37,21.84,29.13,19100,191
QHX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,2021,Công lập,Hà Nội,25.83,22.24,29.41,19100,191
QHX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,2022,Công lập,Hà Nội,24.73,21.07,28.64,19100,191
QHX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,2023,Công lập,Hà Nội,25.01,21.44,28.93,19100,191
QHX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,2024,Công lập,Hà Nội,25.17,21.65,29.0,19100,191
QHX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội,2025,Công lập,Hà Nội,25.22,21.75,29.0,19100,191
QHY-Trường Đại học Y Dược - ĐHQG Hà Nội,2020,Công lập,Hà Nội,22.69,17.92,27.43,1200,12
QHY-Trường Đại học Y Dược - ĐHQG Hà Nội,2021,Công lập,Hà Nội,23.16,18.46,27.9,1200,12
QHY-Trường Đại học Y Dược - ĐHQG Hà Nội,2022,Công lập,Hà Nội,22.06,17.28,27.01,1200,12
QHY-Trường Đại học Y Dược - ĐHQG Hà Nội,2023,Công lập,Hà Nội,22.32,17.57,27.36,1200,12
QHY-Trường Đại học Y Dược - ĐHQG Hà Nội,2024,Công lập,Hà Nội,22.54,17.81,27.42,1200,12
QHY-Trường Đại học Y Dược - ĐHQG Hà Nội,2025,Công lập,Hà Nội,22.54,17.75,27.43,1200,12
QSA-Trường Đại Học An Giang,2020,Công lập,Hà Nội,19.74,15.95,28.91,87400,874
QSA-Trường Đại Học An Giang,2021,Công lập,Hà Nội,20.22,16.45,29.14,87400,874
QSA-Trường Đại Học An Giang,2022,Công lập,Hà Nội,19.05,15.25,28.44,87400,874
QSA-Trường Đại Học An Giang,2023,Công lập,Hà Nội,19.34,15.55,28.53,87400,874
QSA-Trường Đại Học An Giang,2024,Công lập,Hà Nội,19.54,15.75,28.7,87400,874
QSA-Trường Đại Học An Giang,2025,Công lập,Hà Nội,19.59,16.0,28.75,87400,874
QSC-Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,2020,Công lập,TP.HCM,25.94,24.01,29.75,5600,56
QSC-Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,2021,Công lập,TP.HCM,26.37,24.58,30.0,5600,56
QSC-Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,2022,Công lập,TP.HCM,25.39,23.35,29.33,5600,56
QSC-Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,2023,Công lập,TP.HCM,25.64,23.78,29.45,5600,56
QSC-Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,2024,Công lập,TP.HCM,25.79,23.82,29.65,5600,56
QSC-Trường Đại Học Công Nghệ Thông Tin - ĐHQG TPHCM,2025,Công lập,TP.HCM,25.83,24.0,29.6,5600,56
QSK-Trường Đại học Kinh Tế Luật TPHCM,2020,Công lập,TP.HCM,25.76,23.54,28.24,14000,140
QSK-Trường Đại học Kinh Tế Luật TPHCM,2021,Công lập,TP.HCM,26.19,24.08,28.54,14000,140
QSK-Trường Đại học Kinh Tế Luật TPHCM,2022,Công lập,TP.HCM,25.17,22.76,27.79,14000,140
QSK-Trường Đại học Kinh Tế Luật TPHCM,2023,Công lập,TP.HCM,25.44,23.25,27.87,14000,140
QSK-Trường Đại học Kinh Tế Luật TPHCM,2024,Công lập,TP.HCM,25.6,23.44,28.11,14000,140
QSK-Trường Đại học Kinh Tế Luật TPHCM,2025,Công lập,TP.HCM,25.64,23.5,28.08,14000,140
QSQ-Trường Đại Học Quốc Tế - ĐHQG TPHCM,2020,Tư thục,TP.HCM,20.51,17.64,26.13,4500,45
QSQ-Trường Đại Học Quốc Tế - ĐHQG TPHCM,2021,Tư thục,TP.HCM,20.99,18.05,26.49,4500,45
QSQ-Trường Đại Học Quốc Tế - ĐHQG TPHCM,2022,Tư thục,TP.HCM,19.84,16.76,25.75,4500,45
QSQ-Trường Đại Học Quốc Tế - ĐHQG TPHCM,2023,Tư thục,TP.HCM,20.11,17.08,25.94,4500,45
QSQ-Trường Đại Học Quốc Tế - ĐHQG TPHCM,2024,Tư thục,TP.HCM,20.31,17.34,26.02,4500,45
QSQ-Trường Đại Học Quốc Tế - ĐHQG TPHCM,2025,Tư thục,TP.HCM,20.34,17.5,26.0,4500,45
QST-Trường Đại Học Khoa Học Tự Nhiên TPHCM,2020,Công lập,TP.HCM,23.64,17.06,29.99,20000,200
QST-Trường Đại Học Khoa Học Tự Nhiên TPHCM,2021,Công lập,TP.HCM,24.09,17.55,30.0,20000,200
QST-Trường Đại Học Khoa Học Tự Nhiên TPHCM,2022,Công lập,TP.HCM,23.0,16.47,29.64,20000,200
QST-Trường Đại Học Khoa Học Tự Nhiên TPHCM,2023,Công lập,TP.HCM,23.27,16.81,29.72,20000,200
QST-Trường Đại Học Khoa Học Tự Nhiên TPHCM,2024,Công lập,TP.HCM,23.46,17.06,29.87,20000,200
QST-Trường Đại Học Khoa Học Tự Nhiên TPHCM,2025,Công lập,TP.HCM,23.5,17.0,29.92,20000,200
QSX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,2020,Công lập,TP.HCM,23.51,20.15,28.55,16800,168
QSX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,2021,Công lập,TP.HCM,24.0,20.54,28.9,16800,168
QSX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,2022,Công lập,TP.HCM,22.84,19.44,28.17,16800,168
QSX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,2023,Công lập,TP.HCM,23.13,19.7,28.37,16800,168
QSX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,2024,Công lập,TP.HCM,23.32,19.87,28.43,16800,168
QSX-Trường Đại Học Khoa Học Xã Hội và Nhân Văn TPHCM,2025,Công lập,TP.HCM,23.37,20.0,28.55,16800,168
QSY-Trường Đại học Khoa học sức khỏe TPHCM,2020,Công lập,TP.HCM,22.24,18.19,25.91,1000,10
QSY-Trường Đại học Khoa học sức khỏe TPHCM,2021,Công lập,TP.HCM,22.7,18.56,26.17,1000,10
QSY-Trường Đại học Khoa học sức khỏe TPHCM,2022,Công lập,TP.HCM,21.46,17.28,25.15,1000,10
QSY-Trường Đại học Khoa học sức khỏe TPHCM,2023,Công lập,TP.HCM,21.76,17.63,25.28,1000,10
QSY-Trường Đại học Khoa học sức khỏe TPHCM,2024,Công lập,TP.HCM,22.03,17.77,25.73,1000,10
QSY-Trường Đại học Khoa học sức khỏe TPHCM,2025,Công lập,TP.HCM,22.04,18.0,25.6,1000,10
SDU-Trường Đại học Sao Đỏ,2020,Công lập,Hà Nội,16.19,15.0,26.2,8600,86
SDU-Trường Đại học Sao Đỏ,2021,Công lập,Hà Nội,16.69,15.46,26.53,8600,86
SDU-Trường Đại học Sao Đỏ,2022,Công lập,Hà Nội,15.95,15.0,25.85,8600,86
SDU-Trường Đại học Sao Đỏ,2023,Công lập,Hà Nội,16.01,15.0,26.02,8600,86
SDU-Trường Đại học Sao Đỏ,2024,Công lập,Hà Nội,16.07,15.0,26.16,8600,86
SDU-Trường Đại học Sao Đỏ,2025,Công lập,Hà Nội,16.04,15.0,26.1,8600,86
SGD-Trường Đại Học Sài Gòn,2020,Công lập,TP.HCM,22.41,18.08,29.37,62500,625
SGD-Trường Đại Học Sài Gòn,2021,Công lập,TP.HCM,22.88,18.65,29.61,62500,625
SGD-Trường Đại Học Sài Gòn,2022,Công lập,TP.HCM,21.76,17.48,28.96,62500,625
SGD-Trường Đại Học Sài Gòn,2023,Công lập,TP.HCM,22.05,17.61,29.13,62500,625
SGD-Trường Đại Học Sài Gòn,2024,Công lập,TP.HCM,22.23,18.02,29.28,62500,625
SGD-Trường Đại Học Sài Gòn,2025,Công lập,TP.HCM,22.28,18.02,29.27,62500,625
SIU-Trường Đại học Tư thục Quốc Tế Sài Gòn,2020,Tư thục,TP.HCM,15.86,15.0,18.28,7500,75
SIU-Trường Đại học Tư thục Quốc Tế Sài Gòn,2021,Tư thục,TP.HCM,16.39,15.46,18.69,7500,75
SIU-Trường Đại học Tư thục Quốc Tế Sài Gòn,2022,Tư thục,TP.HCM,15.43,15.0,17.65,7500,75
SIU-Trường Đại học Tư thục Quốc Tế Sài Gòn,2023,Tư thục,TP.HCM,15.58,15.0,17.87,7500,75
SIU-Trường Đại học Tư thục Quốc Tế Sài Gòn,2024,Tư thục,TP.HCM,15.71,15.0,18.15,7500,75
SIU-Trường Đại học Tư thục Quốc Tế Sài Gòn,2025,Tư thục,TP.HCM,15.73,15.0,18.0,7500,75
SKD-Trường Đại Học Sân Khấu Điện Ảnh Hà Nội,2020,Công lập,Hà Nội,18.68,15.98,22.63,2700,27
SKD-Trường Đại Học Sân Khấu Điện Ảnh Hà Nội,2021,Công lập,Hà Nội,19.15,16.63,23.03,2700,27
SKD-Trường Đại Học Sân Khấu Điện Ảnh Hà Nội,2022,Công lập,Hà Nội,17.95,15.31,21.9,2700,27
SKD-Trường Đại Học Sân Khấu Điện Ảnh Hà Nội,2023,Công lập,Hà Nội,18.18,15.66,22.04,2700,27
SKD-Trường Đại Học Sân Khấu Điện Ảnh Hà Nội,2024,Công lập,Hà Nội,18.43,16.1,22.17,2700,27
SKD-Trường Đại Học Sân Khấu Điện Ảnh Hà Nội,2025,Công lập,Hà Nội,18.49,16.0,22.4,2700,27
SKH-Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,2020,Công lập,Hà Nội,17.31,15.0,26.86,10000,100
SKH-Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,2021,Công lập,Hà Nội,17.79,15.46,27.15,10000,100
SKH-Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,2022,Công lập,Hà Nội,16.82,15.0,26.39,10000,100
SKH-Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,2023,Công lập,Hà Nội,17.0,15.0,26.61,10000,100
SKH-Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,2024,Công lập,Hà Nội,17.13,15.0,26.73,10000,100
SKH-Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,2025,Công lập,Hà Nội,17.15,15.0,26.7,10000,100
SKN-Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,2020,Công lập,Nam Định,15.0,15.0,15.0,35200,352
SKN-Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,2021,Công lập,Nam Định,15.0,15.0,15.0,35200,352
SKN-Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,2022,Công lập,Nam Định,15.0,15.0,15.0,35200,352
SKN-Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,2023,Công lập,Nam Định,15.0,15.0,15.0,35200,352
SKN-Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,2024,Công lập,Nam Định,15.0,15.0,15.0,35200,352
SKN-Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,2025,Công lập,Nam Định,14.0,14.0,14.0,35200,352
SKV-Trường Đại Học Sư Phạm Kỹ Thuật Vinh,2020,Công lập,Nghệ An,17.3,15.95,19.83,7900,79
SKV-Trường Đại Học Sư Phạm Kỹ Thuật Vinh,2021,Công lập,Nghệ An,17.8,16.45,20.34,7900,79
SKV-Trường Đại Học Sư Phạm Kỹ Thuật Vinh,2022,Công lập,Nghệ An,16.59,15.26,19.14,7900,79
SKV-Trường Đại Học Sư Phạm Kỹ Thuật Vinh,2023,Công lập,Nghệ An,16.88,15.56,19.43,7900,79
SKV-Trường Đại Học Sư Phạm Kỹ Thuật Vinh,2024,Công lập,Nghệ An,17.1,15.76,19.59,7900,79
SKV-Trường Đại Học Sư Phạm Kỹ Thuật Vinh,2025,Công lập,Nghệ An,17.14,16.0,19.5,7900,79
SP2-Trường Đại Học Sư Phạm Hà Nội 2,2020,Công lập,Hà Nội,25.44,20.52,28.69,7600,76
SP2-Trường Đại Học Sư Phạm Hà Nội 2,2021,Công lập,Hà Nội,25.87,21.03,28.92,7600,76
SP2-Trường Đại Học Sư Phạm Hà Nội 2,2022,Công lập,Hà Nội,24.9,19.68,28.16,7600,76
SP2-Trường Đại Học Sư Phạm Hà Nội 2,2023,Công lập,Hà Nội,25.13,19.94,28.35,7600,76
SP2-Trường Đại Học Sư Phạm Hà Nội 2,2024,Công lập,Hà Nội,25.31,20.23,28.49,7600,76
SP2-Trường Đại Học Sư Phạm Hà Nội 2,2025,Công lập,Hà Nội,25.33,20.25,28.52,7600,76
SPD-Trường Đại Học Đồng Tháp,2020,Công lập,Hà Nội,22.36,15.0,30.0,26100,261
SPD-Trường Đại Học Đồng Tháp,2021,Công lập,Hà Nội,22.81,15.19,30.0,26100,261
SPD-Trường Đại Học Đồng Tháp,2022,Công lập,Hà Nội,21.77,15.0,29.52,26100,261
SPD-Trường Đại Học Đồng Tháp,2023,Công lập,Hà Nội,22.03,15.0,29.74,26100,261
SPD-Trường Đại Học Đồng Tháp,2024,Công lập,Hà Nội,22.19,15.0,29.82,26100,261
SPD-Trường Đại Học Đồng Tháp,2025,Công lập,Hà Nội,22.22,14.57,29.95,26100,261
SPH-Trường Đại Học Sư Phạm Hà Nội,2020,Công lập,Hà Nội,25.33,18.96,29.14,8700,87
SPH-Trường Đại Học Sư Phạm Hà Nội,2021,Công lập,Hà Nội,25.75,19.7,29.51,8700,87
SPH-Trường Đại Học Sư Phạm Hà Nội,2022,Công lập,Hà Nội,24.75,18.27,28.82,8700,87
SPH-Trường Đại Học Sư Phạm Hà Nội,2023,Công lập,Hà Nội,25.01,18.88,29.0,8700,87
SPH-Trường Đại Học Sư Phạm Hà Nội,2024,Công lập,Hà Nội,25.16,18.92,29.12,8700,87
SPH-Trường Đại Học Sư Phạm Hà Nội,2025,Công lập,Hà Nội,25.2,19.0,29.06,8700,87
SPK-Trường Đại Học Công nghệ Kỹ thuật TP.HCM,2020,Công lập,TP.HCM,25.0,20.56,29.98,32900,329
SPK-Trường Đại Học Công nghệ Kỹ thuật TP.HCM,2021,Công lập,TP.HCM,25.43,21.1,30.0,32900,329
SPK-Trường Đại Học Công nghệ Kỹ thuật TP.HCM,2022,Công lập,TP.HCM,24.37,19.6,29.59,32900,329
SPK-Trường Đại Học Công nghệ Kỹ thuật TP.HCM,2023,Công lập,TP.HCM,24.64,20.07,29.76,32900,329
SPK-Trường Đại Học Công nghệ Kỹ thuật TP.HCM,2024,Công lập,TP.HCM,24.82,20.29,30.0,32900,329
SPK-Trường Đại Học Công nghệ Kỹ thuật TP.HCM,2025,Công lập,TP.HCM,24.86,20.32,29.93,32900,329
SPS-Trường Đại Học Sư Phạm TPHCM,2020,Công lập,TP.HCM,25.11,17.7,29.58,12900,129
SPS-Trường Đại Học Sư Phạm TPHCM,2021,Công lập,TP.HCM,25.52,18.25,29.94,12900,129
SPS-Trường Đại Học Sư Phạm TPHCM,2022,Công lập,TP.HCM,24.57,16.92,29.27,12900,129
SPS-Trường Đại Học Sư Phạm TPHCM,2023,Công lập,TP.HCM,24.8,17.3,29.49,12900,129
SPS-Trường Đại Học Sư Phạm TPHCM,2024,Công lập,TP.HCM,24.97,17.47,29.52,12900,129
SPS-Trường Đại Học Sư Phạm TPHCM,2025,Công lập,TP.HCM,25.0,17.5,29.57,12900,129
STS-Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,2020,Công lập,TP.HCM,24.66,22.82,26.15,300,3
STS-Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,2021,Công lập,TP.HCM,25.05,23.61,26.32,300,3
STS-Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,2022,Công lập,TP.HCM,23.98,22.3,25.6,300,3
STS-Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,2023,Công lập,TP.HCM,24.24,22.74,25.76,300,3
STS-Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,2024,Công lập,TP.HCM,24.42,22.81,25.98,300,3
STS-Trường Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,2025,Công lập,TP.HCM,24.5,22.85,26.0,300,3
TBD-Trường Đại Học Thái Bình Dương,2020,Công lập,Thái Bình,15.24,15.0,18.21,13300,133
TBD-Trường Đại Học Thái Bình Dương,2021,Công lập,Thái Bình,15.73,15.45,18.79,13300,133
TBD-Trường Đại Học Thái Bình Dương,2022,Công lập,Thái Bình,15.07,15.0,17.6,13300,133
TBD-Trường Đại Học Thái Bình Dương,2023,Công lập,Thái Bình,15.08,15.0,17.85,13300,133
TBD-Trường Đại Học Thái Bình Dương,2024,Công lập,Thái Bình,15.12,15.0,18.13,13300,133
TBD-Trường Đại Học Thái Bình Dương,2025,Công lập,Thái Bình,15.09,15.0,18.0,13300,133
TCT-Đại Học Cần Thơ,2020,Công lập,Cần Thơ,21.17,15.0,28.79,42200,422
TCT-Đại Học Cần Thơ,2021,Công lập,Cần Thơ,21.65,15.45,29.05,42200,422
TCT-Đại Học Cần Thơ,2022,Công lập,Cần Thơ,20.63,15.0,28.37,42200,422
TCT-Đại Học Cần Thơ,2023,Công lập,Cần Thơ,20.85,15.0,28.54,42200,422
TCT-Đại Học Cần Thơ,2024,Công lập,Cần Thơ,21.01,15.0,28.66,42200,422
TCT-Đại Học Cần Thơ,2025,Công lập,Cần Thơ,21.04,15.0,28.61,42200,422
TDB-Trường Đại Học Thể Dục Thể Thao Bắc Ninh,2020,Công lập,Hà Nội,22.18,18.25,27.58,400,4
TDB-Trường Đại Học Thể Dục Thể Thao Bắc Ninh,2021,Công lập,Hà Nội,22.54,18.55,27.76,400,4
TDB-Trường Đại Học Thể Dục Thể Thao Bắc Ninh,2022,Công lập,Hà Nội,21.53,17.37,27.12,400,4
TDB-Trường Đại Học Thể Dục Thể Thao Bắc Ninh,2023,Công lập,Hà Nội,21.68,17.59,27.18,400,4
TDB-Trường Đại Học Thể Dục Thể Thao Bắc Ninh,2024,Công lập,Hà Nội,21.89,17.84,27.45,400,4
TDB-Trường Đại Học Thể Dục Thể Thao Bắc Ninh,2025,Công lập,Hà Nội,21.97,18.0,27.39,400,4
TDD-Trường Đại học Thành Đô,2020,Công lập,Hà Nội,16.48,15.95,19.35,7800,78
TDD-Trường Đại học Thành Đô,2021,Công lập,Hà Nội,16.96,16.45,19.83,7800,78
TDD-Trường Đại học Thành Đô,2022,Công lập,Hà Nội,15.74,15.25,18.61,7800,78
TDD-Trường Đại học Thành Đô,2023,Công lập,Hà Nội,16.04,15.56,18.69,7800,78
TDD-Trường Đại học Thành Đô,2024,Công lập,Hà Nội,16.26,15.75,19.11,7800,78
TDD-Trường Đại học Thành Đô,2025,Công lập,Hà Nội,16.31,16.0,19.0,7800,78
TDL-Trường Đại Học Đà Lạt,2020,Công lập,Lâm Đồng,20.62,16.09,28.65,18400,184
TDL-Trường Đại Học Đà Lạt,2021,Công lập,Lâm Đồng,21.07,16.64,28.99,18400,184
TDL-Trường Đại Học Đà Lạt,2022,Công lập,Lâm Đồng,19.96,15.38,28.27,18400,184
TDL-Trường Đại Học Đà Lạt,2023,Công lập,Lâm Đồng,20.24,15.56,28.42,18400,184
TDL-Trường Đại Học Đà Lạt,2024,Công lập,Lâm Đồng,20.43,15.87,28.55,18400,184
TDL-Trường Đại Học Đà Lạt,2025,Công lập,Lâm Đồng,20.47,16.0,28.5,18400,184
TDM-Trường Đại học Thủ Dầu Một,2020,Công lập,Hà Nội,20.72,15.0,27.02,25400,254
TDM-Trường Đại học Thủ Dầu Một,2021,Công lập,Hà Nội,21.2,15.46,27.28,25400,254
TDM-Trường Đại học Thủ Dầu Một,2022,Công lập,Hà Nội,20.15,15.0,26.63,25400,254
TDM-Trường Đại học Thủ Dầu Một,2023,Công lập,Hà Nội,20.37,15.0,26.81,25400,254
TDM-Trường Đại học Thủ Dầu Một,2024,Công lập,Hà Nội,20.55,15.0,26.93,25400,254
TDM-Trường Đại học Thủ Dầu Một,2025,Công lập,Hà Nội,20.57,15.0,26.86,25400,254
TDS-Trường Đại Học Thể Dục Thể Thao TPHCM,2020,Công lập,TP.HCM,21.09,21.07,21.13,300,3
TDS-Trường Đại Học Thể Dục Thể Thao TPHCM,2021,Công lập,TP.HCM,21.61,21.47,21.69,300,3
TDS-Trường Đại Học Thể Dục Thể Thao TPHCM,2022,Công lập,TP.HCM,20.39,20.31,20.48,300,3
TDS-Trường Đại Học Thể Dục Thể Thao TPHCM,2023,Công lập,TP.HCM,20.69,20.6,20.78,300,3
TDS-Trường Đại Học Thể Dục Thể Thao TPHCM,2024,Công lập,TP.HCM,21.05,20.93,21.14,300,3
TDS-Trường Đại Học Thể Dục Thể Thao TPHCM,2025,Công lập,TP.HCM,21.0,21.0,21.0,300,3
TDV-Trường Đại Học Vinh,2020,Công lập,Nghệ An,20.82,15.96,28.58,24600,246
TDV-Trường Đại Học Vinh,2021,Công lập,Nghệ An,21.3,16.46,28.87,24600,246
TDV-Trường Đại Học Vinh,2022,Công lập,Nghệ An,20.16,15.28,28.16,24600,246
TDV-Trường Đại Học Vinh,2023,Công lập,Nghệ An,20.45,15.56,28.3,24600,246
TDV-Trường Đại Học Vinh,2024,Công lập,Nghệ An,20.64,15.78,28.46,24600,246
TDV-Trường Đại Học Vinh,2025,Công lập,Nghệ An,20.68,16.0,28.4,24600,246
TGH-Trường Sĩ Quan Tăng - Thiết Giáp,2020,Công lập,Hà Nội,23.34,22.38,24.31,600,6
TGH-Trường Sĩ Quan Tăng - Thiết Giáp,2021,Công lập,Hà Nội,23.74,22.81,24.62,600,6
TGH-Trường Sĩ Quan Tăng - Thiết Giáp,2022,Công lập,Hà Nội,22.64,21.77,23.47,600,6
TGH-Trường Sĩ Quan Tăng - Thiết Giáp,2023,Công lập,Hà Nội,22.92,22.1,23.8,600,6
TGH-Trường Sĩ Quan Tăng - Thiết Giáp,2024,Công lập,Hà Nội,23.26,22.21,24.19,600,6
TGH-Trường Sĩ Quan Tăng - Thiết Giáp,2025,Công lập,Hà Nội,23.2,22.36,24.05,600,6
THP-Trường Đại Học Hải Phòng,2020,Công lập,Hải Phòng,21.91,16.95,27.16,18400,184
THP-Trường Đại Học Hải Phòng,2021,Công lập,Hải Phòng,22.39,17.57,27.43,18400,184
THP-Trường Đại Học Hải Phòng,2022,Công lập,Hải Phòng,21.24,16.29,26.72,18400,184
THP-Trường Đại Học Hải Phòng,2023,Công lập,Hải Phòng,21.53,16.57,26.89,18400,184
THP-Trường Đại Học Hải Phòng,2024,Công lập,Hải Phòng,21.71,16.77,27.06,18400,184
THP-Trường Đại Học Hải Phòng,2025,Công lập,Hải Phòng,21.76,17.0,27.0,18400,184
THU-Trường Đại học Y khoa Tokyo Việt Nam,2020,Công lập,Hà Nội,17.17,16.96,17.34,3300,33
THU-Trường Đại học Y khoa Tokyo Việt Nam,2021,Công lập,Hà Nội,17.67,17.45,17.82,3300,33
THU-Trường Đại học Y khoa Tokyo Việt Nam,2022,Công lập,Hà Nội,16.47,16.3,16.63,3300,33
THU-Trường Đại học Y khoa Tokyo Việt Nam,2023,Công lập,Hà Nội,16.77,16.58,16.95,3300,33
THU-Trường Đại học Y khoa Tokyo Việt Nam,2024,Công lập,Hà Nội,16.95,16.76,17.13,3300,33
THU-Trường Đại học Y khoa Tokyo Việt Nam,2025,Công lập,Hà Nội,17.0,17.0,17.0,3300,33
THV-Trường Đại Học Hùng Vương,2020,Công lập,Hà Nội,22.33,17.98,28.04,4200,42
THV-Trường Đại Học Hùng Vương,2021,Công lập,Hà Nội,22.83,18.57,28.39,4200,42
THV-Trường Đại Học Hùng Vương,2022,Công lập,Hà Nội,21.71,17.32,27.63,4200,42
THV-Trường Đại Học Hùng Vương,2023,Công lập,Hà Nội,22.0,17.56,27.81,4200,42
THV-Trường Đại Học Hùng Vương,2024,Công lập,Hà Nội,22.21,17.86,27.96,4200,42
THV-Trường Đại Học Hùng Vương,2025,Công lập,Hà Nội,22.22,18.0,27.9,4200,42
TKG-Trường Đại học Kiên Giang,2020,Công lập,Kiên Giang,17.12,15.0,25.18,14400,144
TKG-Trường Đại học Kiên Giang,2021,Công lập,Kiên Giang,17.63,15.45,25.68,14400,144
TKG-Trường Đại học Kiên Giang,2022,Công lập,Kiên Giang,16.73,15.0,24.44,14400,144
TKG-Trường Đại học Kiên Giang,2023,Công lập,Kiên Giang,16.86,15.0,24.78,14400,144
TKG-Trường Đại học Kiên Giang,2024,Công lập,Kiên Giang,16.97,15.0,24.91,14400,144
TKG-Trường Đại học Kiên Giang,2025,Công lập,Kiên Giang,16.97,15.0,24.85,14400,144
TLA-Trường Đại Học Thủy Lợi,2020,Công lập,Hà Nội,21.17,16.97,25.81,23100,231
TLA-Trường Đại Học Thủy Lợi,2021,Công lập,Hà Nội,21.66,17.52,26.3,23100,231
TLA-Trường Đại Học Thủy Lợi,2022,Công lập,Hà Nội,20.47,16.29,25.09,23100,231
TLA-Trường Đại Học Thủy Lợi,2023,Công lập,Hà Nội,20.77,16.6,25.3,23100,231
TLA-Trường Đại Học Thủy Lợi,2024,Công lập,Hà Nội,20.98,16.77,25.63,23100,231
TLA-Trường Đại Học Thủy Lợi,2025,Công lập,Hà Nội,21.02,17.0,25.5,23100,231
TLS-Trường Đại Học Thủy Lợi (Cơ sở 2),2020,Công lập,Hà Nội,16.72,15.0,21.35,9200,92
TLS-Trường Đại Học Thủy Lợi (Cơ sở 2),2021,Công lập,Hà Nội,17.21,15.45,21.82,9200,92
TLS-Trường Đại Học Thủy Lợi (Cơ sở 2),2022,Công lập,Hà Nội,16.33,15.0,20.63,9200,92
TLS-Trường Đại Học Thủy Lợi (Cơ sở 2),2023,Công lập,Hà Nội,16.43,15.0,20.81,9200,92
TLS-Trường Đại Học Thủy Lợi (Cơ sở 2),2024,Công lập,Hà Nội,16.54,15.0,21.09,9200,92
TLS-Trường Đại Học Thủy Lợi (Cơ sở 2),2025,Công lập,Hà Nội,16.56,15.0,21.0,9200,92
TMU-Trường Đại Học Thương Mại,2020,Công lập,Hà Nội,25.65,22.49,27.93,18900,189
TMU-Trường Đại Học Thương Mại,2021,Công lập,Hà Nội,26.07,23.01,28.24,18900,189
TMU-Trường Đại Học Thương Mại,2022,Công lập,Hà Nội,25.06,21.8,27.51,18900,189
